"rsid"	"pval_method1"
"rs1153"	0.46550461
"rs1154"	0.49816791
"rs1155"	0.26783427
"rs1156"	0.72178367
"rs1157"	0.92085278
"rs1158"	0.62349382
"rs1159"	0.70835765
"rs1160"	0.78835724
"rs1161"	0.32403168
"rs1162"	0.15035454
"rs1163"	0.41820362
"rs1164"	0.77692304
"rs1165"	0.944432
"rs1166"	0.1660314
"rs1167"	0.50434496
"rs1168"	0.76573977
"rs1169"	0.00549754
"rs1170"	0.95637685
"rs1171"	0.18002186
"rs1172"	0.12345205
"rs1173"	0.74198789
"rs1174"	0.38736977
"rs1175"	0.53617239
"rs1176"	0.96929527
"rs1177"	0.91258927
"rs1178"	0.49789225
"rs1179"	0.12501628
"rs1180"	0.22283893
"rs1181"	0.64229722
"rs1182"	0.52857771
"rs1183"	0.7429165
"rs1184"	0.70966032
"rs1185"	0.10611871
"rs1186"	0.65493352
"rs1187"	0.42195315
"rs1188"	0.12434905
"rs1189"	0.39879854
"rs1190"	0.48135029
"rs1191"	0.95652975
"rs1192"	0.02849273
"rs1193"	0.97403103
"rs1194"	0.01685408
"rs1195"	0.10894883
"rs1196"	0.26007852
"rs1197"	0.13854754
"rs1198"	0.00254997
"rs1199"	0.6161924
"rs1200"	0.45985166
"rs1201"	0.7421624
"rs1202"	0.02593467
"rs1203"	0.4170828
"rs1204"	0.58928974
"rs1205"	0.71414466
"rs1206"	0.41140763
"rs1207"	0.11470675
"rs1208"	0.16494026
"rs1209"	0.27052798
"rs1210"	0.72528089
"rs1211"	0.05424537
"rs1212"	0.32170121
"rs1213"	0.18534071
"rs1214"	0.84444091
"rs1215"	0.98587098
"rs1216"	0.5089023
"rs1217"	0.23542502
"rs1218"	0.12874043
"rs1219"	0.32121165
"rs1220"	0.48973417
"rs1221"	0.40576464
"rs1222"	0.71482205
"rs1223"	0.69582725
"rs1224"	0.42541129
"rs1225"	0.31217332
"rs1226"	0.56051368
"rs1227"	0.96050153
"rs1228"	0.7045546
"rs1229"	0.31265205
"rs1230"	0.37495989
"rs1231"	0.21388121
"rs1232"	0.02856967
"rs1233"	0.24765373
"rs1234"	0.21748269
"rs1235"	0.96595733
"rs1236"	0.55240264
"rs1237"	0.3363561
"rs1238"	0.38878436
"rs1239"	0.81522062
"rs1240"	0.39021312
"rs1241"	0.2935207
"rs1242"	0.26703396
"rs1243"	0.77288504
"rs1244"	0.18939282
"rs1245"	0.7950715
"rs1246"	0.00108571
"rs1247"	0.54319458
"rs1248"	0.8163217
"rs1249"	0.74621738
"rs1250"	0.30349247
"rs1251"	0.92675373
"rs1252"	0.03149045
"rs1253"	0.27378208
"rs1254"	0.82636062
"rs1255"	0.48081778
"rs1256"	0.0616588
"rs1257"	0.77421895
"rs1258"	0.80145357
"rs1259"	0.48045893
"rs1260"	0.40042536
"rs1261"	0.15546526
"rs1262"	0.01029019
"rs1263"	0.93216309
"rs1264"	0.13254943
"rs1265"	0.95162932
"rs1266"	0.71057144
"rs1267"	0.52534166
"rs1268"	0.90867266
"rs1269"	0.79003637
"rs1270"	0.4307828
"rs1271"	0.28598679
"rs1272"	0.41081634
"rs1273"	0.26623377
"rs1274"	0.24688046
"rs1275"	0.40324007
"rs1276"	0.00526603
"rs1277"	0.28573476
"rs1278"	0.6127622
"rs1279"	0.540257
"rs1280"	0.59945707
"rs1281"	0.86694727
"rs1282"	0.86785358
"rs1283"	0.65903164
"rs1284"	0.0714557
"rs1285"	0.9762185
"rs1286"	0.71649561
"rs1287"	0.1416788
"rs1288"	0.11210246
"rs1289"	0.1334119
"rs1290"	0.13874053
"rs1291"	0.0370373
"rs1292"	0.1113449
"rs1293"	0.68262416
"rs1294"	0.37036889
"rs1295"	0.40736982
"rs1296"	0.52491892
"rs1297"	0.75735677
"rs1298"	0.01977004
"rs1299"	0.80592099
"rs1300"	0.46185474
"rs1301"	0.183418
"rs1302"	0.21453556
"rs1303"	0.93585542
"rs1304"	0.29048209
"rs1305"	0.91519053
"rs1306"	0.00507352
"rs1307"	0.73824947
"rs1308"	0.9938137
"rs1309"	0.85238764
"rs1310"	0.72867329
"rs1311"	0.92015377
"rs1312"	0.03426511
"rs1313"	0.31153237
"rs1314"	0.08554353
"rs1315"	0.96788695
"rs1316"	0.80493101
"rs1317"	0.84783938
"rs1318"	0.29452996
"rs1319"	0.23514836
"rs1320"	0.9098282
"rs1321"	0.09518845
"rs1322"	0.98432779
"rs1323"	0.69301516
"rs1324"	0.07135601
"rs1325"	0.98344046
"rs1326"	0.14768095
"rs1327"	0.10469303
"rs1328"	0.59631767
"rs1329"	0.99188134
"rs1330"	0.24681469
"rs1331"	0.5222977
"rs1332"	0.24580762
"rs1333"	0.43803421
"rs1334"	0.64944632
"rs1335"	0.35066949
"rs1336"	0.14225253
"rs1337"	0.9173601
"rs1338"	0.21201163
"rs1339"	0.83847717
"rs1340"	0.74773068
"rs1341"	0.95585619
"rs1342"	0.3930199
"rs1343"	0.57614542
"rs1344"	0.92411841
"rs1345"	0.88998759
"rs1346"	0.7143396
"rs1347"	0.11355892
"rs1348"	0.41459747
"rs1349"	0.69149317
"rs1350"	0.12692163
"rs1351"	0.91394813
"rs1352"	0.80137787
"rs1353"	0.82673229
"rs1354"	0.7490258
"rs1355"	0.06472141
"rs1356"	0.63426439
"rs1357"	0.5418885
"rs1358"	0.15633611
"rs1359"	0.85532193
"rs1360"	0.95995398
"rs1361"	0.51198801
"rs1362"	0.08743072
"rs1363"	0.44499596
"rs1364"	0.83686943
"rs1365"	0.39744925
"rs1366"	0.64637512
"rs1367"	0.38671352
"rs1368"	0.28106661
"rs1369"	0.9311364
"rs1370"	0.09700401
"rs1371"	0.38199105
"rs1372"	0.2149882
"rs1373"	0.56273168
"rs1374"	0.35303071
"rs1375"	0.48839443
"rs1376"	0.32212902
"rs1377"	0.20638764
"rs1378"	0.17685526
"rs1379"	0.66789951
"rs1380"	0.00288765
"rs1381"	0.69911148
"rs1382"	0.82154009
"rs1383"	0.66199967
"rs1384"	0.35435052
"rs1385"	0.14253167
"rs1386"	0.31850094
"rs1387"	0.60029683
"rs1388"	0.16573869
"rs1389"	0.43178059
"rs1390"	0.79867264
"rs1391"	0.96494422
"rs1392"	0.42918404
"rs1393"	0.43174392
"rs1394"	0.23437642
"rs1395"	0.88815118
"rs1396"	0.31635346
"rs1397"	0.50366667
"rs1398"	0.78869995
"rs1399"	0.19826442
"rs1400"	0.8897104
"rs1401"	0.05991601
"rs1402"	0.64982324
"rs1403"	0.37209796
"rs1404"	0.470656
"rs1405"	0.56812758
"rs1406"	0.33354991
"rs1407"	0.56805503
"rs1408"	0.78452112
"rs1409"	0.88696894
"rs1410"	0.95920848
"rs1411"	0.0324968
"rs1412"	0.4740086
"rs1413"	0.19102485
"rs1414"	0.0970274
"rs1415"	0.41080909
"rs1416"	0.8164345
"rs1417"	0.62721549
"rs1418"	0.89084045
"rs1419"	0.09203624
"rs1420"	0.18044115
"rs1421"	0.85363516
"rs1422"	0.86730408
"rs1423"	0.83258223
"rs1424"	0.41151656
"rs1425"	0.55473292
"rs1426"	0.41831597
"rs1427"	0.11936464
"rs1428"	0.18866424
"rs1429"	0.064575
"rs1430"	0.26258033
"rs1431"	0.13177561
"rs1432"	0.13710343
"rs1433"	0.10389166
"rs1434"	0.89754019
"rs1435"	0.26873131
"rs1436"	0.61247131
"rs1437"	0.17996244
"rs1438"	0.67389328
"rs1439"	0.15023806
"rs1440"	0.93923901
"rs1441"	0.48150411
"rs1442"	0.52037575
"rs1443"	0.24218364
"rs1444"	0.35257543
"rs1445"	0.89970723
"rs1446"	0.71086329
"rs1447"	0.84067402
"rs1448"	0.44243474
"rs1449"	0.16398183
"rs1450"	0.3930199
"rs1451"	0.94421587
"rs1452"	0.74768217
"rs1453"	0.17399344
"rs1454"	0.00711712
"rs1455"	0.47109707
"rs1456"	0.50192374
"rs1457"	0.57389374
"rs1458"	0.23117531
"rs1459"	0.18920519
"rs1460"	0.1150929
"rs1461"	0.45855518
"rs1462"	0.68804697
"rs1463"	0.74175621
"rs1464"	0.72814513
"rs1465"	0.20869197
"rs1466"	0.8897159
"rs1467"	0.67264774
"rs1468"	0.48585593
"rs1469"	0.48335908
"rs1470"	0.3883519
"rs1471"	0.474282
"rs1472"	0.31989918
"rs1473"	0.74836138
"rs1474"	0.03691555
"rs1475"	0.64110502
"rs1476"	0.05425705
"rs1477"	0.9632793
"rs1478"	0.21644531
"rs1479"	0.44790279
"rs1480"	0.19527929
"rs1481"	0.00409959
"rs1482"	0.94548756
"rs1483"	0.77029702
"rs1484"	0.3530147
"rs1485"	0.13809874
"rs1486"	0.6546276
"rs1487"	0.81682726
"rs1488"	0.23808315
"rs1489"	0.65199522
"rs1490"	0.21685845
"rs1491"	0.59344378
"rs1492"	0.16043905
"rs1493"	0.80936288
"rs1494"	0.02528896
"rs1495"	0.63396038
"rs1496"	0.55679454
"rs1497"	0.98564079
"rs1498"	0.30760928
"rs1499"	0.02277983
"rs1500"	0.88536009
"rs1501"	0.23854418
"rs1502"	0.14553483
"rs1503"	0.05048919
"rs1504"	0.68467738
"rs1505"	0.77500291
"rs1506"	0.34259283
"rs1507"	0.56096399
"rs1508"	0.04931269
"rs1509"	0.76448894
"rs1510"	0.33201027
"rs1511"	0.36201791
"rs1512"	0.4253165
"rs1513"	0.26801134
"rs1514"	0.06125022
"rs1515"	0.5846735
"rs1516"	0.48410892
"rs1517"	0.60338468
"rs1518"	0.53529408
"rs1519"	0.99480301
"rs1520"	0.75622265
"rs1521"	0.16829582
"rs1522"	0.71991378
"rs1523"	0.64818906
"rs1524"	0.33525362
"rs1525"	0.75184654
"rs1526"	0.10348211
"rs1527"	0.92301341
"rs1528"	0.83626764
"rs1529"	0.19293168
"rs1530"	0.23756258
"rs1531"	0.97480674
"rs1532"	0.39670394
"rs1533"	0.72285125
"rs1534"	0.48129333
"rs1535"	0.55716666
"rs1536"	0.70485798
"rs1537"	0.91697539
"rs1538"	0.61329492
"rs1539"	0.57584023
"rs1540"	0.31637813
"rs1541"	0.29959174
"rs1542"	0.24805405
"rs1543"	0.99039621
"rs1544"	0.11333537
"rs1545"	0.42575796
"rs1546"	0.68011998
"rs1547"	0.36133874
"rs1548"	0.15846003
"rs1549"	0.33683238
"rs1550"	0.42199031
"rs1551"	0.70208306
"rs1552"	0.16805892
"rs1553"	0.32332089
"rs1554"	0.20745323
"rs1555"	0.36022885
"rs1556"	0.79671138
"rs1557"	0.94607322
"rs1558"	0.47846614
"rs1559"	0.09342249
"rs1560"	0.56079269
"rs1561"	0.91211531
"rs1562"	0.82103709
"rs1563"	0.50791504
"rs1564"	0.6724316
"rs1565"	0.38959932
"rs1566"	0.49497452
"rs1567"	0.84176016
"rs1568"	0.80750176
"rs1569"	0.15853291
"rs1570"	0.18893423
"rs1571"	0.81599225
"rs1572"	0.73554022
"rs1573"	0.57839464
"rs1574"	0.99736294
"rs1575"	0.06743017
"rs1576"	0.14800254
"rs1577"	0.12906871
"rs1578"	0.87767778
"rs1579"	0.55467828
"rs1580"	0.4923314
"rs1581"	0.97063051
"rs1582"	0.58741258
"rs1583"	0.33854535
"rs1584"	0.37194725
"rs1585"	0.03008247
"rs1586"	0.30142798
"rs1587"	0.72548902
"rs1588"	0.32608156
"rs1589"	0.28223117
"rs1590"	0.89063687
"rs1591"	0.00742064
"rs1592"	0.75856695
"rs1593"	0.84414376
"rs1594"	0.23246643
"rs1595"	0.9616767
"rs1596"	0.47092352
"rs1597"	0.01670521
"rs1598"	0.00327421
"rs1599"	0.98480218
"rs1600"	0.87612397
"rs1601"	0.40307389
"rs1602"	0.48066908
"rs1603"	0.73760204
"rs1604"	0.46448898
"rs1605"	0.41113605
"rs1606"	0.22806419
"rs1607"	0.37486682
"rs1608"	0.9943488
"rs1609"	0.0693119
"rs1610"	0.60262339
"rs1611"	0.70966665
"rs1612"	0.25464732
"rs1613"	0.75790714
"rs1614"	0.18376366
"rs1615"	0.88315809
"rs1616"	0.1255275
"rs1617"	0.50095674
"rs1618"	0.58257576
"rs1619"	0.83099443
"rs1620"	0.76522326
"rs1621"	0.24327919
"rs1622"	0.13465935
"rs1623"	0.80656209
"rs1624"	0.32745676
"rs1625"	0.64486507
"rs1626"	0.17847586
"rs1627"	0.14004359
"rs1628"	0.99551149
"rs1629"	0.03089565
"rs1630"	0.70459258
"rs1631"	0.90825344
"rs1632"	0.61902285
"rs1633"	0.07543107
"rs1634"	0.69814624
"rs1635"	0.1853624
"rs1636"	0.15931185
"rs1637"	0.43569083
"rs1638"	0.11345472
"rs1639"	0.60019907
"rs1640"	0.69445418
"rs1641"	0.94377345
"rs1642"	0.72844005
"rs1643"	0.1947968
"rs1644"	0.30935556
"rs1645"	0.38283509
"rs1646"	0.8390348
"rs1647"	0.4420947
"rs1648"	0.80748375
"rs1649"	0.32613819
"rs1650"	0.33352403
"rs1651"	0.78283885
"rs1652"	0.36898079
"rs1653"	0.08031974
"rs1654"	0.9501005
"rs1655"	0.33505117
"rs1656"	0.18778247
"rs1657"	0.36552106
"rs1658"	0.89079601
"rs1659"	0.79473722
"rs1660"	0.27884333
"rs1661"	0.62551024
"rs1662"	0.30600712
"rs1663"	0.02110231
"rs1664"	0.6698027
"rs1665"	0.3107258
"rs1666"	0.56422415
"rs1667"	0.03084456
"rs1668"	0.81728267
"rs1669"	0.5508237
"rs1670"	0.03799959
"rs1671"	0.54314743
"rs1672"	0.51611661
"rs1673"	0.56155789
"rs1674"	0.35469543
"rs1675"	0.61686495
"rs1676"	0.71490088
"rs1677"	0.23905272
"rs1678"	0.41672698
"rs1679"	0.52702815
"rs1680"	0.03497128
"rs1681"	0.17437057
"rs1682"	0.45993066
"rs1683"	0.84562298
"rs1684"	0.60271618
"rs1685"	0.70876963
"rs1686"	0.60078468
"rs1687"	0.391827
"rs1688"	0.40849514
"rs1689"	0.99044495
"rs1690"	0.70715393
"rs1691"	0.01093937
"rs1692"	0.13826964
"rs1693"	0.90325433
"rs1694"	0.8883197
"rs1695"	0.53785241
"rs1696"	0.82701471
"rs1697"	0.57050767
"rs1698"	0.78787294
"rs1699"	0.57386944
"rs1700"	0.12523199
"rs1701"	0.20982842
"rs1702"	0.6052447
"rs1703"	0.53943006
"rs1704"	0.68640592
"rs1705"	0.79564473
"rs1706"	0.40896462
"rs1707"	0.60817424
"rs1708"	0.56827772
"rs1709"	0.70664288
"rs1710"	0.46079493
"rs1711"	0.77803218
"rs1712"	0.79888999
"rs1713"	0.00755519
"rs1714"	0.87383807
"rs1715"	0.93690497
"rs1716"	0.9757036
"rs1717"	0.19936344
"rs1718"	0.01810137
"rs1719"	0.16649191
"rs1720"	0.04054482
"rs1721"	0.4928251
"rs1722"	0.60076337
"rs1723"	0.52003936
"rs1724"	0.27019517
"rs1725"	0.54538224
"rs1726"	0.89159418
"rs1727"	0.55453506
"rs1728"	0.84172399
"rs1729"	0.96194938
"rs1730"	0.28155749
"rs1731"	0.74853934
"rs1732"	0.41301306
"rs1733"	0.54406124
"rs1734"	0.13247277
"rs1735"	0.49216028
"rs1736"	0.08036879
"rs1737"	0.73577491
"rs1738"	0.58070991
"rs1739"	0.0139409
"rs1740"	0.50195954
"rs1741"	0.4110301
"rs1742"	0.87766609
"rs1743"	0.76275055
"rs1744"	0.94765843
"rs1745"	0.51569481
"rs1746"	0.96139661
"rs1747"	0.27565858
"rs1748"	0.636168
"rs1749"	0.23288132
"rs1750"	0.87129322
"rs1751"	0.49737603
"rs1752"	0.75422766
"rs1753"	0.96037578
"rs1754"	0.73585622
"rs1755"	0.36840472
"rs1756"	0.26498985
"rs1757"	0.59712806
"rs1758"	0.30511465
"rs1759"	0.92643464
"rs1760"	0.99491773
"rs1761"	0.4602167
"rs1762"	0.77155083
"rs1763"	0.52660655
"rs1764"	0.09688457
"rs1765"	0.12772281
"rs1766"	0.5589786
"rs1767"	0.00304159
"rs1768"	0.87603617
"rs1769"	0.43926796
"rs1770"	0.88139624
"rs1771"	0.80963647
"rs1772"	0.88695245
"rs1773"	0.23580075
"rs1774"	0.62688507
"rs1775"	0.17203242
"rs1776"	0.66531694
"rs1777"	0.11698571
"rs1778"	0.93895051
"rs1779"	0.42963446
"rs1780"	0.43915613
"rs1781"	0.71515992
"rs1782"	0.47948158
"rs1783"	0.82948054
"rs1784"	0.24919774
"rs1785"	0.20611089
"rs1786"	0.5832185
"rs1787"	0.93335213
"rs1788"	0.13980268
"rs1789"	0.24965255
"rs1790"	0.63071036
"rs1791"	0.07669895
"rs1792"	0.80901439
"rs1793"	0.39085198
"rs1794"	0.15151415
"rs1795"	0.55766333
"rs1796"	0.97171018
"rs1797"	0.39261263
"rs1798"	0.23879032
"rs1799"	0.06130437
"rs1800"	0.32172196
"rs1801"	0.48552299
"rs1802"	0.60104571
"rs1803"	0.22635834
"rs1804"	0.37529754
"rs1805"	0.63622536
"rs1806"	0.1076232
"rs1807"	0.50351287
"rs1808"	0.13471104
"rs1809"	0.87975496
"rs1810"	0.61094119
"rs1811"	0.19848931
"rs1812"	0.66976197
"rs1813"	0.71628151
"rs1814"	0.02178403
"rs1815"	0.14131013
"rs1816"	0.25178747
"rs1817"	0.62813122
"rs1818"	0.77935736
"rs1819"	0.7590704
"rs1820"	0.43474452
"rs1821"	0.6425907
"rs1822"	0.58904758
"rs1823"	0.67317749
"rs1824"	0.38405663
"rs1825"	0.42884434
"rs1826"	0.65882774
"rs1827"	0.12885165
"rs1828"	0.20201046
"rs1829"	0.47872577
"rs1830"	0.07338079
"rs1831"	0.45657855
"rs1832"	0.41267319
"rs1833"	0.11867816
"rs1834"	0.84810494
"rs1835"	0.27514847
"rs1836"	0.91624458
"rs1837"	0.38135871
"rs1838"	0.7726324
"rs1839"	0.43184535
"rs1840"	0.44967843
"rs1841"	0.40162687
"rs1842"	0.59868411
"rs1843"	0.8297608
"rs1844"	0.80685363
"rs1845"	0.84515909
"rs1846"	0.63725506
"rs1847"	0.21155499
"rs1848"	0.31408543
"rs1849"	0.3097555
"rs1850"	0.12471932
"rs1851"	0.89820143
"rs1852"	0.78138844
"rs1853"	0.60868328
"rs1854"	0.59848628
"rs1855"	0.66543256
"rs1856"	0.00309686
"rs1857"	0.20001214
"rs1858"	0.04895854
"rs1859"	0.94641202
"rs1860"	0.29200178
"rs1861"	0.67107025
"rs1862"	0.80292892
"rs1863"	0.93451453
"rs1864"	0.34523471
"rs1865"	0.57484687
"rs1866"	0.70697534
"rs1867"	0.74971867
"rs1868"	0.88896258
"rs1869"	0.0251387
"rs1870"	0.08295586
"rs1871"	0.67734368
"rs1872"	0.98985241
"rs1873"	0.48734289
"rs1874"	0.12788625
"rs1875"	0.35403716
"rs1876"	0.89841683
"rs1877"	0.67446777
"rs1878"	0.02377643
"rs1879"	0.74875769
"rs1880"	0.83230796
"rs1881"	0.30788972
"rs1882"	0.11461239
"rs1883"	0.49537323
"rs1884"	0.87475636
"rs1885"	0.27834827
"rs1886"	0.27899472
"rs1887"	0.67922816
"rs1888"	0.24652607
"rs1889"	0.54313645
"rs1890"	0.7882709
"rs1891"	0.55157202
"rs1892"	0.24756249
"rs1893"	0.5852579
"rs1894"	0.94899532
"rs1895"	0.96545237
"rs1896"	0.9830508
"rs1897"	0.98350467
"rs1898"	0.24021643
"rs1899"	0.49143741
"rs1900"	0.74457019
"rs1901"	0.94237479
"rs1902"	0.69422949
"rs1903"	0.81059842
"rs1904"	0.94678303
"rs1905"	0.42965197
"rs1906"	0.49962913
"rs1907"	0.56613213
"rs1908"	0.51715151
"rs1909"	0.67314256
"rs1910"	0.26715374
"rs1911"	0.59634294
"rs1912"	0.8782704
"rs1913"	0.24362598
"rs1914"	0.97800438
"rs1915"	0.18177059
"rs1916"	0.76216249
"rs1917"	0.01069258
"rs1918"	0.41102441
"rs1919"	0.68998013
"rs1920"	0.37830004
"rs1921"	0.23261545
"rs1922"	0.49022534
"rs1923"	0.4430492
"rs1924"	0.35191159
"rs1925"	0.04026623
"rs1926"	0.30229935
"rs1927"	0.57885123
"rs1928"	0.97099262
"rs1929"	0.7001978
"rs1930"	0.17258677
"rs1931"	0.58712802
"rs1932"	0.47159992
"rs1933"	0.4123587
"rs1934"	0.09532424
"rs1935"	0.1122123
"rs1936"	0.99987801
"rs1937"	0.96590027
"rs1938"	0.92521838
"rs1939"	0.77618566
"rs1940"	0.71888776
"rs1941"	0.18960534
"rs1942"	0.75013803
"rs1943"	0.87252755
"rs1944"	0.10808121
"rs1945"	0.39099154
"rs1946"	0.11890822
"rs1947"	0.00395467
"rs1948"	0.27674876
"rs1949"	0.94310438
"rs1950"	0.31595299
"rs1951"	0.64325543
"rs1952"	0.31410534
"rs1953"	0.60081432
"rs1954"	0.18213273
"rs1955"	0.94528823
"rs1956"	0.86282283
"rs1957"	0.10852229
"rs1958"	0.18158876
"rs1959"	0.17284068
"rs1960"	0.1307755
"rs1961"	0.8724655
"rs1962"	0.37573765
"rs1963"	0.09595725
"rs1964"	0.95826942
"rs1965"	0.81420635
"rs1966"	0.89076839
"rs1967"	0.37720281
"rs1968"	0.92452485
"rs1969"	0.06128024
"rs1970"	0.60071056
"rs1971"	0.54644126
"rs1972"	0.85933554
"rs1973"	0.86788239
"rs1974"	0.05187274
"rs1975"	0.58201993
"rs1976"	0.51708016
"rs1977"	0.65394482
"rs1978"	0.83818139
"rs1979"	0.77633068
"rs1980"	0.08643301
"rs1981"	0.68934485
"rs1982"	0.24892829
"rs1983"	0.78287264
"rs1984"	0.79679966
"rs1985"	0.5520053
"rs1986"	0.45703264
"rs1987"	0.96878977
"rs1988"	0.62358746
"rs1989"	0.57393723
"rs1990"	0.27306479
"rs1991"	0.92925553
"rs1992"	0.46640462
"rs1993"	0.11220024
"rs1994"	0.58668052
"rs1995"	0.19875037
"rs1996"	0.1183099
"rs1997"	0.81129717
"rs1998"	0.36405264
"rs1999"	0.45832879
"rs2000"	0.02603851
"rs2001"	0.79748345
"rs2002"	0.65438489
"rs2003"	0.78896165
"rs2004"	0.10355532
"rs2005"	0.28022147
"rs2006"	0.68710853
"rs2007"	0.62876391
"rs2008"	0.52480435
"rs2009"	0.68176463
"rs2010"	0.57206527
"rs2011"	0.51785085
"rs2012"	0.00539475
"rs2013"	0.2002717
"rs2014"	0.83406521
"rs2015"	0.99666366
"rs2016"	0.55296313
"rs2017"	0.395587
"rs2018"	0.69577496
"rs2019"	0.78808849
"rs2020"	0.24227579
"rs2021"	0.80751281
"rs2022"	0.65707961
"rs2023"	0.19614768
"rs2024"	0.96321153
"rs2025"	0.44715305
"rs2026"	0.86965252
"rs2027"	0.55582251
"rs2028"	0.92210007
"rs2029"	0.08867927
"rs2030"	0.11008906
"rs2031"	0.6933388
"rs2032"	0.31473099
"rs2033"	0.03393622
"rs2034"	0.18204719
"rs2035"	0.39889238
"rs2036"	0.54202696
"rs2037"	0.85964106
"rs2038"	0.24735491
"rs2039"	0.58151655
"rs2040"	0.57581859
"rs2041"	0.48330754
"rs2042"	0.10107234
"rs2043"	0.98930127
"rs2044"	0.81232309
"rs2045"	0.35548934
"rs2046"	0.03752374
"rs2047"	0.192902
"rs2048"	0.49517994
"rs2049"	0.52952382
"rs2050"	0.36623129
"rs2051"	0.58911523
"rs2052"	0.66017695
"rs2053"	0.92050531
"rs2054"	0.23249535
"rs2055"	0.52498216
"rs2056"	0.22217591
"rs2057"	0.61917563
"rs2058"	0.72646305
"rs2059"	0.44658826
"rs2060"	0.81811648
"rs2061"	0.0677685
"rs2062"	0.48006432
"rs2063"	0.08353417
"rs2064"	0.70037408
"rs2065"	0.74835151
"rs2066"	0.90445947
"rs2067"	0.98483142
"rs2068"	0.12969705
"rs2069"	0.37883045
"rs2070"	0.82699289
"rs2071"	0.31637952
"rs2072"	0.2984351
"rs2073"	0.64034275
"rs2074"	0.29305886
"rs2075"	0.78092912
"rs2076"	0.73499586
"rs2077"	0.19480797
"rs2078"	0.14401488
"rs2079"	0.05243939
"rs2080"	0.78113529
"rs2081"	0.29816279
"rs2082"	0.23280515
"rs2083"	0.55987907
"rs2084"	0.31028969
"rs2085"	0.42894823
"rs2086"	0.39372981
"rs2087"	0.07980831
"rs2088"	0.65053611
"rs2089"	0.60704979
"rs2090"	0.19715484
"rs2091"	0.91944607
"rs2092"	0.60802854
"rs2093"	0.00880983
"rs2094"	0.93653481
"rs2095"	0.97751045
"rs2096"	0.26670253
"rs2097"	0.126869
"rs2098"	0.50508237
"rs2099"	0.08266434
"rs2100"	0.2810996
"rs2101"	0.27234909
"rs2102"	0.85103766
"rs2103"	0.13327693
"rs2104"	0.73765771
"rs2105"	0.59729001
"rs2106"	0.7236843
"rs2107"	0.78404106
"rs2108"	0.52941631
"rs2109"	0.36900796
"rs2110"	0.62740237
"rs2111"	0.48950154
"rs2112"	0.60900805
"rs2113"	0.73393694
"rs2114"	0.19600767
"rs2115"	0.94954247
"rs2116"	0.4815659
"rs2117"	0.00145079
"rs2118"	0.85410155
"rs2119"	0.0410776
"rs2120"	0.62761923
"rs2121"	0.32522548
"rs2122"	0.82034764
"rs2123"	0.73475891
"rs2124"	0.88774821
"rs2125"	0.84831102
"rs2126"	0.15092072
"rs2127"	0.75324908
"rs2128"	0.66552718
"rs2129"	0.31817707
"rs2130"	0.33289054
"rs2131"	0.44042338
"rs2132"	0.36513216
"rs2133"	0.3977828
"rs2134"	0.25625503
"rs2135"	0.61329222
"rs2136"	0.04992248
"rs2137"	0.71985462
"rs2138"	0.70121236
"rs2139"	0.17895975
"rs2140"	0.01114853
"rs2141"	0.79019543
"rs2142"	0.06414998
"rs2143"	0.91157156
"rs2144"	0.30774991
"rs2145"	0.89763295
"rs2146"	0.11756236
"rs2147"	0.44822082
"rs2148"	0.7511521
"rs2149"	0.17077887
"rs2150"	0.17262498
"rs2151"	0.8895209
"rs2152"	0.88111866
"rs2153"	0.3314168
"rs2154"	0.14969475
"rs2155"	0.8075402
"rs2156"	0.45818911
"rs2157"	0.95946412
"rs2158"	0.63464196
"rs2159"	0.94162775
"rs2160"	0.17399432
"rs2161"	0.4963636
"rs2162"	0.27739393
"rs2163"	0.79695293
"rs2164"	0.8878475
"rs2165"	0.92922257
"rs2166"	0.28263201
"rs2167"	0.87329152
"rs2168"	0.44911273
"rs2169"	0.73266479
"rs2170"	0.63656635
"rs2171"	0.12317583
"rs2172"	0.48589606
"rs2173"	0.13466938
"rs2174"	0.35068464
"rs2175"	0.499696
"rs2176"	0.15484623
"rs2177"	0.24265076
"rs2178"	0.66998866
"rs2179"	0.4994452
"rs2180"	0.29366838
"rs2181"	0.51629067
"rs2182"	0.79404855
"rs2183"	0.58919506
"rs2184"	0.44098993
"rs2185"	0.88352651
"rs2186"	0.55227521
"rs2187"	0.03297343
"rs2188"	0.89512821
"rs2189"	0.33690658
"rs2190"	0.67059278
"rs2191"	0.40595901
"rs2192"	0.63639699
"rs2193"	0.77254225
"rs2194"	0.45744015
"rs2195"	0.72973116
"rs2196"	0.12654202
"rs2197"	0.77831175
"rs2198"	0.66428953
"rs2199"	0.01634879
"rs2200"	0.5302171
"rs2201"	0.92242025
"rs2202"	0.91128817
"rs2203"	0.83750513
"rs2204"	0.95672664
"rs2205"	0.50697781
"rs2206"	0.20172672
"rs2207"	0.0496726
